alert_date,location,category,item_name,current_stock,alert_type,days_until_stockout,resolved,priority
2025-11-13,NGO Distribution Center,medicines,Ibuprofen 400mg,90,LOW,6.0,False,MEDIUM
2025-12-03,NGO Distribution Center,medicines,Ibuprofen 400mg,99,LOW,6.6,False,MEDIUM
2025-12-04,NGO Distribution Center,medicines,Ibuprofen 400mg,95,LOW,23.75,False,MEDIUM
2025-12-05,NGO Distribution Center,medicines,Ibuprofen 400mg,81,LOW,5.79,False,MEDIUM
2025-12-25,NGO Distribution Center,medicines,Ibuprofen 400mg,100,LOW,5.0,False,MEDIUM
2025-12-26,NGO Distribution Center,medicines,Ibuprofen 400mg,82,LOW,4.56,False,MEDIUM
2025-12-27,NGO Distribution Center,medicines,Ibuprofen 400mg,75,LOW,10.71,False,MEDIUM
2025-10-19,NGO Distribution Center,medicines,Aspirin 100mg,101,LOW,5.61,False,MEDIUM
2025-10-20,NGO Distribution Center,medicines,Aspirin 100mg,95,LOW,15.83,False,MEDIUM
2025-10-21,NGO Distribution Center,medicines,Aspirin 100mg,87,LOW,10.88,False,MEDIUM
2025-10-22,NGO Distribution Center,medicines,Aspirin 100mg,82,LOW,16.4,False,MEDIUM
2025-11-14,NGO Distribution Center,medicines,Aspirin 100mg,110,LOW,11.0,False,MEDIUM
2025-11-15,NGO Distribution Center,medicines,Aspirin 100mg,98,LOW,8.17,False,MEDIUM
2025-11-16,NGO Distribution Center,medicines,Aspirin 100mg,92,LOW,15.33,False,MEDIUM
2025-12-11,NGO Distribution Center,medicines,Aspirin 100mg,99,LOW,3.41,False,MEDIUM
2025-12-12,NGO Distribution Center,medicines,Aspirin 100mg,85,LOW,6.07,False,MEDIUM
2026-01-01,NGO Distribution Center,medicines,Aspirin 100mg,115,LOW,12.78,False,MEDIUM
2026-01-02,NGO Distribution Center,medicines,Aspirin 100mg,96,LOW,5.05,False,MEDIUM
2026-01-03,NGO Distribution Center,medicines,Aspirin 100mg,89,LOW,12.71,False,MEDIUM
2025-10-12,NGO Distribution Center,medicines,Metformin 500mg,57,LOW,3.56,False,MEDIUM
2025-10-13,NGO Distribution Center,medicines,Metformin 500mg,50,LOW,7.14,False,MEDIUM
2025-10-29,NGO Distribution Center,medicines,Metformin 500mg,63,LOW,3.15,False,MEDIUM
2025-10-30,NGO Distribution Center,medicines,Metformin 500mg,52,LOW,4.73,False,MEDIUM
2025-11-12,NGO Distribution Center,medicines,Metformin 500mg,64,LOW,3.2,False,MEDIUM
2025-11-25,NGO Distribution Center,medicines,Metformin 500mg,61,LOW,6.1,False,MEDIUM
2025-12-05,NGO Distribution Center,medicines,Metformin 500mg,62,LOW,2.14,False,MEDIUM
2025-12-19,NGO Distribution Center,medicines,Metformin 500mg,52,LOW,2.17,False,MEDIUM
2026-01-01,NGO Distribution Center,medicines,Metformin 500mg,68,LOW,7.56,False,MEDIUM
2026-01-02,NGO Distribution Center,medicines,Metformin 500mg,61,LOW,8.71,False,MEDIUM
2026-01-03,NGO Distribution Center,medicines,Metformin 500mg,54,LOW,7.71,False,MEDIUM
2025-10-29,NGO Distribution Center,medicines,Omeprazole 20mg,235,LOW,9.4,False,MEDIUM
2025-10-30,NGO Distribution Center,medicines,Omeprazole 20mg,210,LOW,8.4,False,MEDIUM
2025-10-31,NGO Distribution Center,medicines,Omeprazole 20mg,184,LOW,7.08,False,MEDIUM
2025-12-13,NGO Distribution Center,medicines,Omeprazole 20mg,219,LOW,12.17,False,MEDIUM
2025-12-14,NGO Distribution Center,medicines,Omeprazole 20mg,206,LOW,15.85,False,MEDIUM
2025-12-15,NGO Distribution Center,medicines,Omeprazole 20mg,195,LOW,17.73,False,MEDIUM
2025-12-16,NGO Distribution Center,medicines,Omeprazole 20mg,162,LOW,4.91,False,MEDIUM
2025-11-03,NGO Distribution Center,medicines,Ciprofloxacin 500mg,277,LOW,17.31,False,MEDIUM
2025-11-04,NGO Distribution Center,medicines,Ciprofloxacin 500mg,259,LOW,14.39,False,MEDIUM
2025-11-05,NGO Distribution Center,medicines,Ciprofloxacin 500mg,239,LOW,11.95,False,MEDIUM
2025-11-06,NGO Distribution Center,medicines,Ciprofloxacin 500mg,211,LOW,7.54,False,MEDIUM
2025-12-27,NGO Distribution Center,medicines,Ciprofloxacin 500mg,259,LOW,8.93,False,MEDIUM
2025-12-28,NGO Distribution Center,medicines,Ciprofloxacin 500mg,255,LOW,63.75,False,MEDIUM
2025-12-29,NGO Distribution Center,medicines,Ciprofloxacin 500mg,244,LOW,22.18,False,MEDIUM
2025-12-30,NGO Distribution Center,medicines,Ciprofloxacin 500mg,238,LOW,39.67,False,MEDIUM
2025-12-31,NGO Distribution Center,medicines,Ciprofloxacin 500mg,230,LOW,28.75,False,MEDIUM
2026-01-01,NGO Distribution Center,medicines,Ciprofloxacin 500mg,217,LOW,16.69,False,MEDIUM
2026-01-02,NGO Distribution Center,medicines,Ciprofloxacin 500mg,199,LOW,11.06,False,MEDIUM
2025-11-04,NGO Distribution Center,medicines,Azithromycin 500mg,281,LOW,9.06,False,MEDIUM
2025-11-05,NGO Distribution Center,medicines,Azithromycin 500mg,272,LOW,30.22,False,MEDIUM
2025-11-06,NGO Distribution Center,medicines,Azithromycin 500mg,267,LOW,53.4,False,MEDIUM
2025-11-07,NGO Distribution Center,medicines,Azithromycin 500mg,262,LOW,52.4,False,MEDIUM
2025-11-08,NGO Distribution Center,medicines,Azithromycin 500mg,241,LOW,11.48,False,MEDIUM
2025-11-09,NGO Distribution Center,medicines,Azithromycin 500mg,237,LOW,59.25,False,MEDIUM
2025-11-10,NGO Distribution Center,medicines,Azithromycin 500mg,218,LOW,11.47,False,MEDIUM
2025-11-11,NGO Distribution Center,medicines,Azithromycin 500mg,206,LOW,17.17,False,MEDIUM
2025-11-12,NGO Distribution Center,medicines,Azithromycin 500mg,201,LOW,40.2,False,MEDIUM
2025-11-04,NGO Distribution Center,medicines,Insulin 100U/ml,344,LOW,26.46,False,MEDIUM
2025-11-05,NGO Distribution Center,medicines,Insulin 100U/ml,341,LOW,113.67,False,MEDIUM
2025-11-06,NGO Distribution Center,medicines,Insulin 100U/ml,323,LOW,17.94,False,MEDIUM
2025-11-07,NGO Distribution Center,medicines,Insulin 100U/ml,300,LOW,13.04,False,MEDIUM
2025-11-08,NGO Distribution Center,medicines,Insulin 100U/ml,274,LOW,10.54,False,MEDIUM
2025-11-09,NGO Distribution Center,medicines,Insulin 100U/ml,238,LOW,6.61,False,MEDIUM
2025-10-20,NGO Distribution Center,medicines,Salbutamol Inhaler,168,LOW,28.0,False,MEDIUM
2025-10-21,NGO Distribution Center,medicines,Salbutamol Inhaler,133,LOW,3.8,False,MEDIUM
2025-11-21,NGO Distribution Center,medicines,Salbutamol Inhaler,169,LOW,28.17,False,MEDIUM
2025-11-22,NGO Distribution Center,medicines,Salbutamol Inhaler,153,LOW,9.56,False,MEDIUM
2025-11-23,NGO Distribution Center,medicines,Salbutamol Inhaler,128,LOW,5.12,False,MEDIUM
2025-12-24,NGO Distribution Center,medicines,Salbutamol Inhaler,160,LOW,8.42,False,MEDIUM
2025-12-25,NGO Distribution Center,medicines,Salbutamol Inhaler,138,LOW,6.27,False,MEDIUM
2025-12-26,NGO Distribution Center,medicines,Salbutamol Inhaler,126,LOW,10.5,False,MEDIUM
2025-12-27,NGO Distribution Center,medicines,Salbutamol Inhaler,115,LOW,10.45,False,MEDIUM
2025-10-16,NGO Distribution Center,food,Rice (kg),179,LOW,4.59,False,MEDIUM
2025-10-17,NGO Distribution Center,food,Rice (kg),155,LOW,6.46,False,MEDIUM
2025-11-07,NGO Distribution Center,food,Rice (kg),168,LOW,3.91,False,MEDIUM
2025-11-08,NGO Distribution Center,food,Rice (kg),147,LOW,7.0,False,MEDIUM
2025-11-27,NGO Distribution Center,food,Rice (kg),173,LOW,6.18,False,MEDIUM
2025-11-28,NGO Distribution Center,food,Rice (kg),122,LOW,2.39,False,MEDIUM
2025-12-20,NGO Distribution Center,food,Rice (kg),163,LOW,7.09,False,MEDIUM
2025-12-21,NGO Distribution Center,food,Rice (kg),144,LOW,7.58,False,MEDIUM
2025-10-24,NGO Distribution Center,food,Wheat Flour (kg),357,LOW,7.29,False,MEDIUM
2025-10-25,NGO Distribution Center,food,Wheat Flour (kg),307,LOW,6.14,False,MEDIUM
2025-10-26,NGO Distribution Center,food,Wheat Flour (kg),287,LOW,14.35,False,MEDIUM
2025-10-27,NGO Distribution Center,food,Wheat Flour (kg),278,LOW,30.89,False,MEDIUM
2025-10-28,NGO Distribution Center,food,Wheat Flour (kg),243,LOW,6.94,False,MEDIUM
2025-12-02,NGO Distribution Center,food,Wheat Flour (kg),348,LOW,19.33,False,MEDIUM
2025-12-03,NGO Distribution Center,food,Wheat Flour (kg),337,LOW,30.64,False,MEDIUM
2025-12-04,NGO Distribution Center,food,Wheat Flour (kg),313,LOW,13.04,False,MEDIUM
2025-12-05,NGO Distribution Center,food,Wheat Flour (kg),285,LOW,10.18,False,MEDIUM
2025-10-26,NGO Distribution Center,food,Lentils (kg),322,LOW,8.94,False,MEDIUM
2025-10-27,NGO Distribution Center,food,Lentils (kg),306,LOW,19.12,False,MEDIUM
2025-10-28,NGO Distribution Center,food,Lentils (kg),270,LOW,7.5,False,MEDIUM
2025-12-05,NGO Distribution Center,food,Lentils (kg),312,LOW,8.43,False,MEDIUM
2025-12-06,NGO Distribution Center,food,Lentils (kg),278,LOW,8.18,False,MEDIUM
2025-12-07,NGO Distribution Center,food,Lentils (kg),232,LOW,5.04,False,MEDIUM
2025-10-07,NGO Distribution Center,food,Cooking Oil (L),38,LOW,0.95,False,MEDIUM
2025-10-08,NGO Distribution Center,food,Cooking Oil (L),27,LOW,2.45,False,MEDIUM
2025-10-31,NGO Distribution Center,food,Cooking Oil (L),28,LOW,0.8,False,MEDIUM
2025-11-05,NGO Distribution Center,food,Cooking Oil (L),33,LOW,0.97,False,MEDIUM
2025-11-23,NGO Distribution Center,food,Cooking Oil (L),34,LOW,1.17,False,MEDIUM
2025-11-29,NGO Distribution Center,food,Cooking Oil (L),27,LOW,0.61,False,MEDIUM
2025-12-03,NGO Distribution Center,food,Cooking Oil (L),27,LOW,0.61,False,MEDIUM
2025-12-07,NGO Distribution Center,food,Cooking Oil (L),30,LOW,0.77,False,MEDIUM
2025-12-12,NGO Distribution Center,food,Cooking Oil (L),38,LOW,1.52,False,MEDIUM
2025-12-17,NGO Distribution Center,food,Cooking Oil (L),29,LOW,1.16,False,MEDIUM
2025-12-22,NGO Distribution Center,food,Cooking Oil (L),27,LOW,0.96,False,MEDIUM
2025-10-17,NGO Distribution Center,food,Sugar (kg),185,LOW,14.23,False,MEDIUM
2025-10-18,NGO Distribution Center,food,Sugar (kg),168,LOW,9.88,False,MEDIUM
2025-10-19,NGO Distribution Center,food,Sugar (kg),144,LOW,6.0,False,MEDIUM
2025-11-10,NGO Distribution Center,food,Sugar (kg),169,LOW,3.76,False,MEDIUM
2025-11-11,NGO Distribution Center,food,Sugar (kg),150,LOW,7.89,False,MEDIUM
2025-11-12,NGO Distribution Center,food,Sugar (kg),129,LOW,6.14,False,MEDIUM
2025-12-03,NGO Distribution Center,food,Sugar (kg),170,LOW,5.0,False,MEDIUM
2025-12-04,NGO Distribution Center,food,Sugar (kg),131,LOW,3.36,False,MEDIUM
2025-12-28,NGO Distribution Center,food,Sugar (kg),174,LOW,6.69,False,MEDIUM
2025-12-29,NGO Distribution Center,food,Sugar (kg),142,LOW,4.44,False,MEDIUM
2025-12-30,NGO Distribution Center,food,Sugar (kg),133,LOW,14.78,False,MEDIUM
2025-10-16,NGO Distribution Center,food,Salt (kg),178,LOW,3.02,False,MEDIUM
2025-10-17,NGO Distribution Center,food,Salt (kg),159,LOW,8.37,False,MEDIUM
2025-10-18,NGO Distribution Center,food,Salt (kg),141,LOW,7.83,False,MEDIUM
2025-11-07,NGO Distribution Center,food,Salt (kg),152,LOW,3.71,False,MEDIUM
2025-11-08,NGO Distribution Center,food,Salt (kg),132,LOW,6.6,False,MEDIUM
2025-11-27,NGO Distribution Center,food,Salt (kg),144,LOW,2.72,False,MEDIUM
2025-12-17,NGO Distribution Center,food,Salt (kg),168,LOW,5.6,False,MEDIUM
2025-12-18,NGO Distribution Center,food,Salt (kg),127,LOW,3.1,False,MEDIUM
2025-10-30,NGO Distribution Center,food,Milk Powder (kg),342,LOW,17.1,False,MEDIUM
2025-10-31,NGO Distribution Center,food,Milk Powder (kg),331,LOW,30.09,False,MEDIUM
2025-11-01,NGO Distribution Center,food,Milk Powder (kg),313,LOW,17.39,False,MEDIUM
2025-11-02,NGO Distribution Center,food,Milk Powder (kg),273,LOW,6.83,False,MEDIUM
2025-11-03,NGO Distribution Center,food,Milk Powder (kg),241,LOW,7.53,False,MEDIUM
2025-12-07,NGO Distribution Center,food,Milk Powder (kg),348,LOW,7.25,False,MEDIUM
2025-12-08,NGO Distribution Center,food,Milk Powder (kg),332,LOW,20.75,False,MEDIUM
2025-12-09,NGO Distribution Center,food,Milk Powder (kg),300,LOW,9.38,False,MEDIUM
2025-12-10,NGO Distribution Center,food,Milk Powder (kg),281,LOW,14.79,False,MEDIUM
2025-12-11,NGO Distribution Center,food,Milk Powder (kg),262,LOW,13.79,False,MEDIUM
2025-12-12,NGO Distribution Center,food,Milk Powder (kg),245,LOW,14.41,False,MEDIUM
2025-10-10,NGO Distribution Center,food,Canned Beans,63,LOW,1.07,False,MEDIUM
2025-10-11,NGO Distribution Center,food,Canned Beans,52,LOW,4.73,False,MEDIUM
2025-10-26,NGO Distribution Center,food,Canned Beans,62,LOW,1.29,False,MEDIUM
2025-10-27,NGO Distribution Center,food,Canned Beans,52,LOW,5.2,False,MEDIUM
2025-11-11,NGO Distribution Center,food,Canned Beans,52,LOW,2.36,False,MEDIUM
2025-11-20,NGO Distribution Center,food,Canned Beans,58,LOW,2.23,False,MEDIUM
2025-11-29,NGO Distribution Center,food,Canned Beans,52,LOW,1.73,False,MEDIUM
2025-12-07,NGO Distribution Center,food,Canned Beans,58,LOW,1.04,False,MEDIUM
2025-12-15,NGO Distribution Center,food,Canned Beans,61,LOW,2.35,False,MEDIUM
2025-12-25,NGO Distribution Center,food,Canned Beans,61,LOW,2.9,False,MEDIUM
2025-10-10,NGO Distribution Center,food,Pasta (kg),48,LOW,1.5,False,MEDIUM
2025-10-17,NGO Distribution Center,food,Pasta (kg),58,LOW,1.41,False,MEDIUM
2025-10-25,NGO Distribution Center,food,Pasta (kg),66,LOW,1.78,False,MEDIUM
2025-11-20,NGO Distribution Center,food,Pasta (kg),65,LOW,6.5,False,MEDIUM
2025-11-27,NGO Distribution Center,food,Pasta (kg),49,LOW,0.98,False,MEDIUM
2025-12-05,NGO Distribution Center,food,Pasta (kg),48,LOW,0.94,False,MEDIUM
2025-12-13,NGO Distribution Center,food,Pasta (kg),71,LOW,2.96,False,MEDIUM
2025-12-29,NGO Distribution Center,food,Pasta (kg),47,LOW,0.94,False,MEDIUM
2025-10-16,NGO Distribution Center,food,Baby Food,220,LOW,5.37,False,MEDIUM
2025-10-17,NGO Distribution Center,food,Baby Food,189,LOW,6.1,False,MEDIUM
2025-10-18,NGO Distribution Center,food,Baby Food,159,LOW,5.3,False,MEDIUM
2025-11-11,NGO Distribution Center,food,Baby Food,188,LOW,5.22,False,MEDIUM
2025-11-12,NGO Distribution Center,food,Baby Food,165,LOW,7.17,False,MEDIUM
2025-11-13,NGO Distribution Center,food,Baby Food,151,LOW,10.79,False,MEDIUM
2025-12-08,NGO Distribution Center,food,Baby Food,217,LOW,15.5,False,MEDIUM
2025-12-09,NGO Distribution Center,food,Baby Food,177,LOW,4.42,False,MEDIUM
2025-12-10,NGO Distribution Center,food,Baby Food,167,LOW,16.7,False,MEDIUM
2025-12-11,NGO Distribution Center,food,Baby Food,157,LOW,15.7,False,MEDIUM
2025-10-13,NGO Distribution Center,supplies,Surgical Masks (box),53,LOW,3.79,False,MEDIUM
2025-10-27,NGO Distribution Center,supplies,Surgical Masks (box),58,LOW,19.33,False,MEDIUM
2025-10-28,NGO Distribution Center,supplies,Surgical Masks (box),51,LOW,7.29,False,MEDIUM
2025-10-29,NGO Distribution Center,supplies,Surgical Masks (box),46,LOW,9.2,False,MEDIUM
2025-11-12,NGO Distribution Center,supplies,Surgical Masks (box),51,LOW,3.4,False,MEDIUM
2025-11-13,NGO Distribution Center,supplies,Surgical Masks (box),44,LOW,6.29,False,MEDIUM
2025-11-25,NGO Distribution Center,supplies,Surgical Masks (box),56,LOW,3.29,False,MEDIUM
2025-11-26,NGO Distribution Center,supplies,Surgical Masks (box),45,LOW,4.09,False,MEDIUM
2025-12-27,NGO Distribution Center,supplies,Surgical Masks (box),54,LOW,3.6,False,MEDIUM
2025-12-28,NGO Distribution Center,supplies,Surgical Masks (box),50,LOW,12.5,False,MEDIUM
2025-10-25,NGO Distribution Center,supplies,Gloves (box),160,LOW,10.67,False,MEDIUM
2025-10-26,NGO Distribution Center,supplies,Gloves (box),138,LOW,6.27,False,MEDIUM
2025-10-27,NGO Distribution Center,supplies,Gloves (box),116,LOW,5.27,False,MEDIUM
2025-12-05,NGO Distribution Center,supplies,Gloves (box),156,LOW,8.21,False,MEDIUM
2025-12-06,NGO Distribution Center,supplies,Gloves (box),154,LOW,77.0,False,MEDIUM
2025-12-07,NGO Distribution Center,supplies,Gloves (box),133,LOW,6.33,False,MEDIUM
2025-12-08,NGO Distribution Center,supplies,Gloves (box),117,LOW,7.31,False,MEDIUM
2025-10-27,NGO Distribution Center,supplies,Hand Sanitizer (L),152,LOW,5.85,False,MEDIUM
2025-10-28,NGO Distribution Center,supplies,Hand Sanitizer (L),135,LOW,7.94,False,MEDIUM
2025-10-29,NGO Distribution Center,supplies,Hand Sanitizer (L),120,LOW,8.0,False,MEDIUM
2025-12-09,NGO Distribution Center,supplies,Hand Sanitizer (L),156,LOW,6.78,False,MEDIUM
2025-12-10,NGO Distribution Center,supplies,Hand Sanitizer (L),129,LOW,4.78,False,MEDIUM
2025-11-17,NGO Distribution Center,supplies,Bandages (pack),344,LOW,38.22,False,MEDIUM
2025-11-18,NGO Distribution Center,supplies,Bandages (pack),320,LOW,13.33,False,MEDIUM
2025-11-19,NGO Distribution Center,supplies,Bandages (pack),306,LOW,21.86,False,MEDIUM
2025-11-20,NGO Distribution Center,supplies,Bandages (pack),288,LOW,16.0,False,MEDIUM
2025-11-21,NGO Distribution Center,supplies,Bandages (pack),278,LOW,27.8,False,MEDIUM
2025-11-22,NGO Distribution Center,supplies,Bandages (pack),270,LOW,33.75,False,MEDIUM
2025-11-23,NGO Distribution Center,supplies,Bandages (pack),246,LOW,10.25,False,MEDIUM
2025-10-22,NGO Distribution Center,supplies,Syringes (pack),79,LOW,4.39,False,MEDIUM
2025-10-23,NGO Distribution Center,supplies,Syringes (pack),69,LOW,6.9,False,MEDIUM
2025-11-14,NGO Distribution Center,supplies,Syringes (pack),94,LOW,8.55,False,MEDIUM
2025-11-15,NGO Distribution Center,supplies,Syringes (pack),87,LOW,12.43,False,MEDIUM
2025-11-16,NGO Distribution Center,supplies,Syringes (pack),75,LOW,6.25,False,MEDIUM
2025-12-08,NGO Distribution Center,supplies,Syringes (pack),85,LOW,7.73,False,MEDIUM
2025-12-09,NGO Distribution Center,supplies,Syringes (pack),70,LOW,4.67,False,MEDIUM
2025-12-30,NGO Distribution Center,supplies,Syringes (pack),92,LOW,7.08,False,MEDIUM
2025-12-31,NGO Distribution Center,supplies,Syringes (pack),65,LOW,2.41,False,MEDIUM
2025-10-26,NGO Distribution Center,supplies,Cotton Swabs (pack),175,LOW,13.46,False,MEDIUM
2025-10-27,NGO Distribution Center,supplies,Cotton Swabs (pack),162,LOW,12.46,False,MEDIUM
2025-10-28,NGO Distribution Center,supplies,Cotton Swabs (pack),139,LOW,6.04,False,MEDIUM
2025-10-29,NGO Distribution Center,supplies,Cotton Swabs (pack),121,LOW,6.72,False,MEDIUM
2025-12-09,NGO Distribution Center,supplies,Cotton Swabs (pack),180,LOW,10.0,False,MEDIUM
2025-12-10,NGO Distribution Center,supplies,Cotton Swabs (pack),156,LOW,6.5,False,MEDIUM
2025-12-11,NGO Distribution Center,supplies,Cotton Swabs (pack),151,LOW,30.2,False,MEDIUM
2025-12-12,NGO Distribution Center,supplies,Cotton Swabs (pack),144,LOW,20.57,False,MEDIUM
2025-12-13,NGO Distribution Center,supplies,Cotton Swabs (pack),131,LOW,10.08,False,MEDIUM
2025-11-09,NGO Distribution Center,supplies,Thermometers,263,LOW,11.95,False,MEDIUM
2025-11-10,NGO Distribution Center,supplies,Thermometers,249,LOW,17.79,False,MEDIUM
2025-11-11,NGO Distribution Center,supplies,Thermometers,246,LOW,82.0,False,MEDIUM
2025-11-12,NGO Distribution Center,supplies,Thermometers,224,LOW,10.18,False,MEDIUM
2025-11-13,NGO Distribution Center,supplies,Thermometers,197,LOW,7.3,False,MEDIUM
2025-11-14,NGO Distribution Center,supplies,Thermometers,182,LOW,12.13,False,MEDIUM
2025-11-20,NGO Distribution Center,supplies,Blood Pressure Monitor,280,LOW,35.0,False,MEDIUM
2025-11-21,NGO Distribution Center,supplies,Blood Pressure Monitor,265,LOW,17.67,False,MEDIUM
2025-11-22,NGO Distribution Center,supplies,Blood Pressure Monitor,263,LOW,131.5,False,MEDIUM
2025-11-23,NGO Distribution Center,supplies,Blood Pressure Monitor,247,LOW,15.44,False,MEDIUM
2025-11-24,NGO Distribution Center,supplies,Blood Pressure Monitor,222,LOW,8.88,False,MEDIUM
2025-11-25,NGO Distribution Center,supplies,Blood Pressure Monitor,218,LOW,54.5,False,MEDIUM
2025-11-26,NGO Distribution Center,supplies,Blood Pressure Monitor,201,LOW,11.82,False,MEDIUM
2025-11-27,NGO Distribution Center,supplies,Blood Pressure Monitor,188,LOW,14.46,False,MEDIUM
2025-11-07,NGO Distribution Center,supplies,First Aid Kit,260,LOW,15.29,False,MEDIUM
2025-11-08,NGO Distribution Center,supplies,First Aid Kit,245,LOW,16.33,False,MEDIUM
2025-11-09,NGO Distribution Center,supplies,First Aid Kit,223,LOW,10.14,False,MEDIUM
2025-11-10,NGO Distribution Center,supplies,First Aid Kit,206,LOW,12.12,False,MEDIUM
2025-11-11,NGO Distribution Center,supplies,First Aid Kit,201,LOW,40.2,False,MEDIUM
2025-11-12,NGO Distribution Center,supplies,First Aid Kit,183,LOW,10.17,False,MEDIUM
2025-12-31,NGO Distribution Center,supplies,First Aid Kit,270,LOW,10.8,False,MEDIUM
2026-01-01,NGO Distribution Center,supplies,First Aid Kit,245,LOW,9.8,False,MEDIUM
2026-01-02,NGO Distribution Center,supplies,First Aid Kit,233,LOW,19.42,False,MEDIUM
2026-01-03,NGO Distribution Center,supplies,First Aid Kit,220,LOW,16.92,False,MEDIUM
2025-11-05,NGO Distribution Center,supplies,Disinfectant (L),227,LOW,9.46,False,MEDIUM
2025-11-06,NGO Distribution Center,supplies,Disinfectant (L),205,LOW,9.32,False,MEDIUM
2025-11-07,NGO Distribution Center,supplies,Disinfectant (L),185,LOW,9.25,False,MEDIUM
2025-11-08,NGO Distribution Center,supplies,Disinfectant (L),180,LOW,36.0,False,MEDIUM
