SKU_ID,SKU_NAME,CATEGORY,ABC_CLASS,SUPPLIER_ID,SUPPLIER_NAME,WAREHOUSE_ID,WAREHOUSE_LOCATION,BATCH_ID,RECEIVED_DATE,LAST_PURCHASE_DATE,EXPIRY_DATE,AUDIT_DATE,STOCK_AGE_DAYS,QUANTITY_ON_HAND,QUANTITY_RESERVED,QUANTITY_COMMITTED,DAMAGED_QTY,RETURNS_QTY,AVG_DAILY_SALES,FORECAST_NEXT_30D,DAYS_OF_INVENTORY,SKU_CHURN_RATE,ORDER_FREQUENCY_PER_MONTH,REORDER_POINT,SAFETY_STOCK,LEAD_TIME_DAYS,UNIT_COST_USD,LAST_PURCHASE_PRICE_USD,TOTAL_INVENTORY_VALUE_USD,SUPPLIER_ONTIME_PCT,FIFO_FEFO,INVENTORY_STATUS,COUNT_VARIANCE,AUDIT_VARIANCE_PCT,DEMAND_FORECAST_ACCURACY_PCT,NOTES,UPLOAD_TIMESTAMP
SKU0625,Meat Product 200,Meat,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH8175,2025-05-08,2025-03-22,2025-05-15,2025-08-23,124,104.00,16.00,33.00,1.00,1.00,981.00,360,1060.00,283.00,400.00,49.00,20.00,3,885.00,1003.00,92015.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0626,Beverages Product 304,Beverages,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9856,2025-06-02,2025-04-22,2026-10-09,2025-07-08,99,10.00,10.00,0.00,0.00,1.00,3052.00,645,33.00,9156.00,1200.00,330.00,116.00,7,749.00,748.00,7494.00,0.00,FEFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0627,Household Product 231,Household,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH6533,2025-06-15,2025-04-26,2026-10-07,2025-07-20,86,260.00,24.00,22.00,3.00,0.00,1330.00,437,1955.00,153.00,500.00,88.00,35.00,4,1609.00,1847.00,4.18,0.00,FIFO,In Stock,-1.00,0.00,0.00,Temperature controlled,2026-01-04T03:05:54Z
SKU0628,Frozen Product 348,Frozen,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH2180,2025-04-14,2025-04-12,2025-12-09,2025-07-09,148,147.00,35.00,31.00,1.00,0.00,1802.00,448,816.00,368.00,800.00,84.00,30.00,3,275.00,302.00,40481.00,0.00,FIFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0629,Frozen Product 471,Frozen,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH3138,2025-07-09,2025-07-09,2026-07-03,2025-06-21,62,444.00,99.00,63.00,0.00,1.00,4111.00,1,1080.00,278.00,1900.00,64.00,23.00,1,649.00,674.00,2.88,0.00,FIFO,In Stock,-4.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0630,Household Product 50,Household,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH2047,2025-07-28,2025-06-06,2029-11-19,2025-08-26,43,158.00,32.00,14.00,0.00,2.00,1067.00,272,1481.00,203.00,600.00,233.00,84.00,14,453.00,453.00,71557.00,0.00,FIFO,Low Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0631,Household Product 113,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7586,2025-05-23,2025-05-03,2028-04-12,2025-06-14,109,215.00,57.00,28.00,1.00,0.00,1389.00,314,1548.00,194.00,400.00,152.00,55.00,7,477.00,526.00,1.03,0.00,FIFO,In Stock,-6.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0632,Dairy Product 429,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH6496,2025-04-11,2025-04-07,2025-04-23,2025-08-05,151,198.00,30.00,22.00,0.00,2.00,1593.00,473,1243.00,241.00,400.00,27.00,11.00,1,217.00,224.00,43025.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0633,Dairy Product 190,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH1666,2025-05-20,2025-05-12,2025-06-03,2025-06-21,112,34.00,2.00,3.00,2.00,3.00,422.00,97,806.00,372.00,100.00,29.00,12.00,4,175.00,173.00,5934.00,0.00,FIFO,Expiring Soon,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0634,Beverages Product 9,Beverages,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH3939,2025-09-08,2025-07-11,2026-09-22,2025-06-11,1,396.00,54.00,67.00,0.00,0.00,5879.00,2,674.00,445.00,1800.00,443.00,149.00,5,710.00,663.00,2.81,0.00,FIFO,Low Stock,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0635,Personal Product 214,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH5439,2025-07-19,2025-06-16,2027-05-08,2025-07-19,52,82.00,21.00,14.00,1.00,1.00,1079.00,270,760.00,395.00,300.00,24.00,13.00,1,1151.00,1192.00,94399.00,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0636,Dairy Product 355,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9190,2025-07-25,2025-06-16,2025-08-23,2025-06-21,46,231.00,2.00,35.00,1.00,0.00,2325.00,640,994.00,302.00,900.00,40.00,17.00,1,139.00,125.00,32176.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0637,Seafood Product 215,Seafood,A,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH2925,2025-07-11,2025-06-08,2025-07-17,2025-06-22,60,232.00,39.00,40.00,0.00,0.00,2599.00,796,893.00,336.00,300.00,126.00,48.00,3,1365.00,1530.00,3.17,0.00,FIFO,Expiring Soon,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0638,Beverages Product 277,Beverages,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH4409,2025-05-14,2025-04-27,2029-11-16,2025-08-16,118,146.00,105.00,41.00,3.00,0.00,8659.00,2,169.00,1779.00,2900.00,396.00,136.00,3,400.00,440.00,58330.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,High return rate,2026-01-04T03:05:54Z
SKU0639,Beverages Product 496,Beverages,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH1706,2025-07-26,2025-07-23,2027-06-18,2025-08-04,45,890.00,215.00,105.00,0.00,2.00,8925.00,2,997.00,301.00,2900.00,274.00,95.00,2,228.00,223.00,2.02,0.00,FEFO,In Stock,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0640,Meat Product 316,Meat,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9804,2025-08-14,2025-08-03,2025-08-20,2025-09-06,26,60.00,16.00,4.00,0.00,0.00,579.00,190,1036.00,290.00,100.00,15.00,9.00,1,813.00,916.00,48771.00,0.00,FIFO,Expiring Soon,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0641,Fresh Product 459,Fresh Produce,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH6340,2025-04-11,2025-03-16,2025-04-23,2025-06-15,151,365.00,150.00,72.00,0.00,0.00,5588.00,2,653.00,459.00,2800.00,169.00,57.00,2,248.00,243.00,90673.00,0.00,FIFO,Expiring Soon,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0642,Meat Product 57,Meat,B,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH7759,2025-08-15,2025-06-21,2025-08-27,2025-07-23,25,282.00,69.00,23.00,3.00,2.00,3471.00,1,812.00,369.00,1100.00,210.00,71.00,4,446.00,487.00,1.26,0.00,FIFO,Expiring Soon,4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0643,Fresh Product 300,Fresh Produce,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH4541,2025-05-21,2025-03-23,2025-05-26,2025-08-18,111,628.00,96.00,24.00,1.00,1.00,5818.00,1,1079.00,278.00,2600.00,178.00,62.00,2,79.00,91.00,49587.00,0.00,FEFO,Expiring Soon,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0644,Dairy Product 369,Dairy,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH6503,2025-07-02,2025-06-24,2025-07-15,2025-06-13,69,218.00,66.00,64.00,0.00,1.00,2517.00,899,866.00,346.00,1000.00,78.00,28.00,2,271.00,275.00,59067.00,0.00,FIFO,Expiring Soon,-7.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0645,Meat Product 57,Meat,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH6629,2025-05-25,2025-05-11,2025-06-04,2025-06-24,107,23.00,7.00,7.00,3.00,0.00,228.00,53,1009.00,297.00,100.00,17.00,10.00,3,1086.00,1239.00,24981.00,0.00,FEFO,Expiring Soon,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0646,Household Product 488,Household,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH4763,2025-04-15,2025-04-10,2029-05-21,2025-07-05,147,29.00,13.00,1.00,1.00,1.00,349.00,87,831.00,361.00,200.00,12.00,9.00,1,881.00,837.00,25556.00,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0647,Personal Product 303,Personal Care,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH8014,2025-06-30,2025-05-14,2026-07-29,2025-08-09,71,181.00,61.00,34.00,1.00,3.00,2293.00,576,789.00,380.00,1000.00,40.00,17.00,1,1890.00,1970.00,3.42,0.00,FIFO,In Stock,-6.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0648,Pantry Product 457,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH7844,2025-04-16,2025-04-14,2026-04-26,2025-07-11,146,5.00,2.00,3.00,0.00,1.00,152.00,36,329.00,912.00,300.00,24.00,9.00,10,87.00,79.00,434.00,0.00,FIFO,Low Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0649,Frozen Product 218,Frozen,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH2605,2025-05-10,2025-04-12,2026-05-03,2025-08-10,122,241.00,56.00,57.00,1.00,2.00,2678.00,745,900.00,333.00,900.00,85.00,31.00,2,466.00,432.00,1.12,0.00,FEFO,In Stock,4.00,0.00,0.00,Seasonal SKU,2026-01-04T03:05:54Z
SKU0650,Beverages Product 209,Beverages,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4916,2025-06-10,2025-04-30,2028-02-05,2025-09-07,91,833.00,66.00,147.00,0.00,1.00,6573.00,3,1267.00,237.00,2500.00,305.00,108.00,3,39.00,38.00,32279.00,0.00,FIFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0651,Seafood Product 361,Seafood,B,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH8452,2025-04-13,2025-03-15,2025-04-16,2025-06-11,149,126.00,18.00,10.00,3.00,1.00,1099.00,300,1146.00,262.00,300.00,24.00,13.00,1,1447.00,1558.00,1.82,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0652,Household Product 190,Household,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH7305,2025-04-02,2025-02-04,2026-08-24,2025-07-04,160,81.00,40.00,41.00,0.00,0.00,1932.00,671,419.00,716.00,800.00,299.00,106.00,10,1459.00,1551.00,1.18,0.00,FEFO,Low Stock,0.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0653,Beverages Product 358,Beverages,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH2326,2025-04-15,2025-03-07,2027-06-13,2025-09-02,147,37.00,5.00,6.00,0.00,0.00,503.00,114,736.00,408.00,400.00,10.00,5.00,1,469.00,480.00,17338.00,0.00,FEFO,In Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0654,Personal Product 187,Personal Care,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH8624,2025-06-03,2025-04-25,2028-06-20,2025-07-25,98,326.00,30.00,16.00,1.00,3.00,2456.00,594,1327.00,226.00,900.00,376.00,130.00,10,1267.00,1442.00,4.13,0.00,FIFO,Low Stock,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0655,Pantry Product 361,Pantry,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6487,2025-07-19,2025-07-04,2027-04-28,2025-06-18,52,186.00,29.00,8.00,0.00,0.00,1316.00,322,1413.00,212.00,300.00,85.00,32.00,4,502.00,461.00,93340.00,0.00,FIFO,In Stock,-4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0656,Personal Product 298,Personal Care,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH5380,2025-06-19,2025-05-18,2028-06-10,2025-08-05,82,62.00,20.00,7.00,4.00,2.00,636.00,236,975.00,308.00,200.00,140.00,51.00,14,1484.00,1390.00,92012.00,0.00,FEFO,Low Stock,3.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0657,Seafood Product 249,Seafood,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH9714,2025-08-09,2025-06-27,2025-08-19,2025-07-14,31,100.00,26.00,2.00,0.00,0.00,898.00,262,1114.00,269.00,200.00,42.00,15.00,3,886.00,922.00,88620.00,0.00,FEFO,Expiring Soon,-3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0658,Household Product 485,Household,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2313,2025-05-15,2025-04-20,2026-11-09,2025-08-04,117,99.00,16.00,21.00,2.00,1.00,843.00,221,1174.00,255.00,400.00,59.00,25.00,4,1915.00,2054.00,1.90,0.00,FIFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0659,Fresh Product 85,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH9131,2025-03-15,2025-03-06,2025-03-20,2025-07-05,178,342.00,161.00,18.00,0.00,0.00,6721.00,2,509.00,590.00,2400.00,207.00,73.00,2,54.00,50.00,18574.00,0.00,FIFO,Expiring Soon,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0660,Fresh Product 214,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7883,2025-05-11,2025-04-13,2025-05-19,2025-08-03,121,389.00,19.00,64.00,1.00,1.00,3941.00,871,987.00,304.00,1500.00,119.00,40.00,2,87.00,88.00,33730.00,0.00,FIFO,Expiring Soon,4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0661,Fresh Product 411,Fresh Produce,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH7745,2025-03-28,2025-02-19,2025-04-05,2025-06-18,165,766.00,87.00,9.00,0.00,0.00,4019.00,1,1906.00,157.00,1600.00,69.00,29.00,1,148.00,168.00,1.14,0.00,FEFO,Expiring Soon,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0662,Seafood Product 304,Seafood,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH5982,2025-05-19,2025-04-13,2025-05-29,2025-08-01,113,154.00,28.00,23.00,2.00,1.00,1222.00,462,1260.00,238.00,300.00,23.00,11.00,1,1076.00,1014.00,1.66,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0663,Meat Product 248,Meat,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6785,2025-08-28,2025-08-10,2025-09-06,2025-08-19,12,120.00,39.00,5.00,5.00,0.00,1398.00,472,858.00,350.00,600.00,70.00,28.00,3,249.00,282.00,29872.00,0.00,FEFO,Expiring Soon,5.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0664,Dairy Product 275,Dairy,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH3514,2025-07-27,2025-07-17,2025-08-25,2025-08-26,44,79.00,20.00,14.00,1.00,0.00,1651.00,515,478.00,627.00,1300.00,131.00,48.00,5,393.00,448.00,31030.00,0.00,FIFO,Low Stock,-4.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0665,Pantry Product 226,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH1568,2025-07-24,2025-06-12,2027-09-17,2025-07-27,47,132.00,38.00,19.00,0.00,2.00,1115.00,386,1184.00,253.00,300.00,174.00,63.00,10,493.00,543.00,65097.00,0.00,FEFO,Low Stock,0.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0666,Pantry Product 84,Pantry,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH7628,2025-08-09,2025-06-11,2026-09-29,2025-08-22,31,392.00,49.00,44.00,3.00,0.00,2581.00,881,1519.00,198.00,900.00,87.00,35.00,2,173.00,174.00,67800.00,0.00,FEFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0667,Personal Product 80,Personal Care,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH5842,2025-05-03,2025-04-03,2028-03-11,2025-06-28,129,143.00,42.00,22.00,0.00,1.00,1274.00,444,1122.00,267.00,200.00,104.00,40.00,5,492.00,498.00,70360.00,0.00,FEFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0668,Household Product 374,Household,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8847,2025-03-17,2025-01-19,2026-11-02,2025-08-23,176,164.00,29.00,11.00,2.00,0.00,1646.00,584,996.00,301.00,700.00,105.00,39.00,4,1524.00,1536.00,2.50,0.00,FIFO,In Stock,1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0669,Fresh Product 13,Fresh Produce,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6855,2025-07-15,2025-07-10,2025-07-25,2025-09-02,56,560.00,93.00,149.00,1.00,0.00,5855.00,1,956.00,314.00,1400.00,616.00,206.00,7,236.00,236.00,1.32,0.00,FEFO,Low Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0670,Dairy Product 270,Dairy,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH2369,2025-07-21,2025-06-17,2025-07-28,2025-06-15,50,77.00,54.00,23.00,0.00,2.00,3597.00,1,214.00,1401.00,700.00,541.00,181.00,10,388.00,415.00,29854.00,0.00,FEFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0671,Fresh Product 263,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH9381,2025-05-07,2025-03-08,2025-05-15,2025-06-16,125,410.00,95.00,98.00,0.00,2.00,4865.00,2,843.00,356.00,2100.00,738.00,252.00,10,87.00,84.00,35695.00,0.00,FIFO,Low Stock,7.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0672,Dairy Product 438,Dairy,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH1199,2025-06-03,2025-05-16,2025-06-21,2025-07-27,98,131.00,56.00,61.00,0.00,1.00,2891.00,990,453.00,662.00,600.00,95.00,37.00,2,331.00,348.00,43387.00,0.00,FEFO,Expiring Soon,5.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0673,Frozen Product 288,Frozen,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8249,2025-05-19,2025-05-01,2026-03-01,2025-07-17,113,62.00,41.00,21.00,0.00,0.00,1364.00,386,455.00,660.00,400.00,46.00,19.00,2,788.00,795.00,48885.00,0.00,FIFO,In Stock,2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0674,Bakery Product 428,Bakery,C,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH4404,2025-08-18,2025-07-30,2025-08-21,2025-07-04,22,791.00,236.00,63.00,0.00,2.00,5846.00,1,1353.00,222.00,1800.00,268.00,93.00,3,79.00,75.00,62473.00,0.00,FEFO,Expiring Soon,-2.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0675,Fresh Product 492,Fresh Produce,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH7708,2025-08-18,2025-07-09,2025-08-21,2025-07-18,22,73.00,6.00,2.00,0.00,2.00,822.00,232,888.00,338.00,500.00,90.00,32.00,7,168.00,169.00,12283.00,0.00,FEFO,Low Stock,-4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0676,Frozen Product 291,Frozen,B,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH5742,2025-07-24,2025-06-19,2026-04-27,2025-09-04,47,104.00,29.00,36.00,1.00,0.00,1987.00,641,523.00,573.00,400.00,215.00,76.00,7,780.00,773.00,81111.00,0.00,FEFO,Low Stock,-1.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0677,Seafood Product 300,Seafood,B,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH4678,2025-04-19,2025-04-18,2025-04-29,2025-08-21,143,190.00,19.00,34.00,0.00,1.00,2105.00,482,903.00,332.00,600.00,99.00,36.00,3,870.00,929.00,1.65,0.00,FIFO,Expiring Soon,3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0678,Personal Product 428,Personal Care,A,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH5713,2025-03-26,2025-02-28,2029-12-18,2025-07-09,167,217.00,46.00,23.00,0.00,1.00,1632.00,617,1330.00,226.00,400.00,124.00,42.00,5,2371.00,2659.00,5.15,0.00,FIFO,In Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0679,Pantry Product 15,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH6927,2025-05-06,2025-03-30,2026-09-19,2025-06-29,126,450.00,47.00,42.00,3.00,3.00,2873.00,1,1566.00,192.00,1100.00,132.00,46.00,3,723.00,716.00,3.25,0.00,FEFO,In Stock,-4.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0680,Meat Product 352,Meat,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH1287,2025-06-06,2025-04-13,2025-06-27,2025-08-20,95,336.00,87.00,4.00,0.00,3.00,2195.00,672,1531.00,196.00,600.00,42.00,20.00,1,521.00,580.00,1.75,0.00,FEFO,Expiring Soon,3.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0681,Dairy Product 237,Dairy,B,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH5467,2025-07-30,2025-07-07,2025-08-07,2025-06-20,41,437.00,183.00,143.00,0.00,0.00,5369.00,1,814.00,369.00,1300.00,248.00,87.00,3,395.00,370.00,1.73,0.00,FEFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0682,Seafood Product 149,Seafood,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH9419,2025-03-30,2025-03-18,2025-04-03,2025-08-28,163,33.00,4.00,5.00,0.00,0.00,232.00,57,1422.00,211.00,100.00,27.00,11.00,7,1343.00,1430.00,44317.00,0.00,FIFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0683,Dairy Product 166,Dairy,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6939,2025-07-02,2025-06-26,2025-07-30,2025-08-22,69,226.00,14.00,43.00,0.00,1.00,1968.00,621,1148.00,261.00,400.00,32.00,12.00,1,85.00,95.00,19321.00,0.00,FEFO,Expiring Soon,7.00,0.00,0.00,Temperature controlled,2026-01-04T03:05:54Z
SKU0684,Meat Product 399,Meat,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2678,2025-06-14,2025-06-01,2025-06-24,2025-07-07,87,162.00,37.00,62.00,2.00,0.00,2682.00,572,604.00,497.00,1400.00,88.00,34.00,2,197.00,220.00,31984.00,0.00,FIFO,Expiring Soon,5.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0685,Dairy Product 460,Dairy,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH9717,2025-03-17,2025-01-31,2025-04-09,2025-07-18,176,84.00,45.00,32.00,0.00,3.00,3060.00,1,275.00,1093.00,1400.00,93.00,32.00,2,245.00,255.00,20604.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0686,Fresh Product 420,Fresh Produce,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH6104,2025-05-10,2025-03-27,2025-05-18,2025-08-23,122,871.00,108.00,67.00,0.00,0.00,6238.00,2,1396.00,215.00,3300.00,476.00,164.00,5,71.00,74.00,61693.00,0.00,FEFO,Expiring Soon,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0687,Personal Product 306,Personal Care,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5991,2025-07-27,2025-07-26,2030-07-19,2025-08-12,44,88.00,56.00,17.00,5.00,2.00,2036.00,763,432.00,694.00,600.00,314.00,110.00,10,2115.00,2429.00,1.86,0.00,FIFO,Low Stock,-1.00,0.00,0.00,High return rate,2026-01-04T03:05:54Z
SKU0688,Beverages Product 158,Beverages,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH7960,2025-08-07,2025-06-24,2027-01-14,2025-08-31,33,791.00,22.00,67.00,5.00,2.00,5429.00,1,1457.00,206.00,2000.00,168.00,59.00,2,260.00,252.00,2.05,0.00,FIFO,In Stock,-2.00,0.00,0.00,Fragile,2026-01-04T03:05:54Z
SKU0689,Beverages Product 22,Beverages,B,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH9412,2025-09-01,2025-07-26,2030-05-14,2025-07-11,8,132.00,63.00,69.00,2.00,3.00,5328.00,2,248.00,1211.00,1600.00,168.00,61.00,2,644.00,728.00,85032.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,Promotional item,2026-01-04T03:05:54Z
SKU0690,Fresh Product 155,Fresh Produce,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH4365,2025-08-09,2025-07-03,2025-08-21,2025-08-17,31,177.00,123.00,54.00,1.00,0.00,6211.00,2,285.00,1053.00,2100.00,378.00,130.00,4,212.00,240.00,37513.00,0.00,FIFO,Low Stock,0.00,0.00,0.00,,2026-01-04T03:05:54Z
SKU0691,Fresh Product 75,Fresh Produce,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH3630,2025-06-12,2025-04-19,2025-06-20,2025-07-07,89,247.00,40.00,1.00,3.00,1.00,2489.00,726,992.00,302.00,900.00,267.00,93.00,7,192.00,216.00,47543.00,0.00,FIFO,Low Stock,6.00,0.00,0.00,,2026-01-04T03:05:54Z
